"","Date","MaxGR","DTime","EOD","SOD","T0OD","LagTime","Sample","Media","Replicate","Induction"
"1",20190918,0.353857766430928,117.529795242504,0,0.00114955196311643,0.00495762348060736,7.31202307927311,"blank","YPDA","1",NA
"2",20190918,0.302853322771288,137.323343369768,1,5.06054258837459,1.30349453150735,0.979584726472159,"CELL","YPDA","1",NA
"3",20190918,0.318768732848073,130.467095884897,1,4.89435058673435,1.1158571157397,0.99526515321422,"CELL","YPDA","2",NA
"4",20190918,0.313034961232254,132.856824266157,1,4.98140861555823,1.12277982252682,1.00920039854078,"CELL","YPDA","3",NA
"5",20190918,0.313937788055585,132.474752692827,1,4.88662123690303,1.20488987098561,1.05577726603692,"CELL","YPDA","4",NA
"6",20190918,0.0180355305924,2305.93885888346,0,0.445300330944886,0.455589227632521,10.6068787962962,"blank","BSA","1",NA
"7",20190918,0.0170179774787162,2443.81747981572,0.9,0.782900690955897,0.964751859756055,39.0554074428245,"BSA","BSA","1",NA
"8",20190918,0.0519799350984385,800.093935377885,0.9,0.82971884607395,0.933818617642661,21.8057309081309,"BSA","BSA","2",NA
"9",20190918,0.0317193742392294,1311.14915823784,0.9,0.84938942575263,0.944690462724696,10.2609282365587,"BSA","BSA","3",NA
"10",20190918,0.0647847120618698,641.954398035745,0.9,0.840129556564504,0.927367676129663,13.9183685567712,"BSA","BSA","4",NA
"11",20190918,-0.00710470575258137,-5853.70207886317,0,0.499970535160935,0.49808857030505,0.974220007088466,"blank","BSA","2",NA
"12",20190918,0.318661601438592,130.51095784947,0.8,4.44963191179068,0.912156418135633,1.0887825435235,"CELL","YPDA","1",NA
"13",20190918,0.322358698389786,129.014141828147,0.8,4.492389577118,0.883027437896835,1.08820441513465,"CELL","YPDA","2",NA
"14",20190918,0.323034978960455,128.744047989577,0.8,4.68451368950972,0.910112399472818,1.06702054218112,"CELL","YPDA","3",NA
"15",20190918,0.326759307377641,127.276652553103,0.8,5.01951781635189,1.03749927734776,0.992283814083392,"CELL","YPDA","4",NA
"16",20190918,-0.00871304778373921,-4773.16684882782,0,0.440134590771651,0.444010239989984,0.499387365101891,"blank","BSA","3",NA
"17",20190918,0.0220078308115196,1889.72876017512,0.8,0.743819970845353,0.86851215155846,11.6102109926472,"BSA","BSA","1",NA
"18",20190918,0.075274591476532,552.494939099904,0.8,0.972749024160698,0.894370497095715,20.2598732380866,"BSA","BSA","2",NA
"19",20190918,0.0551307451170145,754.367290797989,0.8,0.787525802765211,0.900778468429059,21.3199429131583,"BSA","BSA","3",NA
"20",20190918,0.0441467320285463,942.059104322929,0.8,0.905443396509071,0.867352088750709,8.36399122641031,"BSA","BSA","4",NA
"21",20190918,-0.00800936558234362,-5192.52497666955,0,0.481071924501474,0.481071924501474,-2.60723534977341,"blank","BSA","4",NA
"22",20190918,0.308730706819072,134.709084373552,0.6,4.68079733469917,1.03840950995267,1.05296524546066,"CELL","YPDA","1",NA
"23",20190918,0.328434174383135,126.62759870135,0.6,4.33396513188648,0.723782555256588,1.26713102070115,"CELL","YPDA","2",NA
"24",20190918,0.314607911960274,132.192577657895,0.6,4.25726334841868,0.812377595369955,1.29100953017257,"CELL","YPDA","3",NA
"25",20190918,0.325864943461243,127.625974097895,0.6,4.3757022385606,0.737146845847495,1.26451608054278,"CELL","YPDA","4",NA
"26",20190918,-0.0102925461771641,-4040.67468998772,0,0.452379982057303,0.464227243263873,0.361409694183349,"blank","BSA","5",NA
"27",20190918,0.00392278052320358,10601.8755287468,0.7,0.722037432783369,0.799374659180881,28.8110457328994,"BSA","BSA","1",NA
"28",20190918,0.0388170063185045,1071.40747775211,0.7,0.701639336149107,0.802553188673459,10.6719255081472,"BSA","BSA","2",NA
"29",20190918,0.0185903152302561,2237.12348706761,0.7,0.750487834247223,0.819024087118523,9.87002904989864,"BSA","BSA","3",NA
"30",20190918,0.0242535909058628,1714.74941566461,0.7,0.727852684765562,0.796196003010133,29.9405775177685,"BSA","BSA","4",NA
"31",20190918,-0.00803920014193206,-5173.25481383048,0,0.484549984814056,0.487706606884387,0.737949026639584,"blank","BSA","6",NA
"32",20190918,0.342811762609,121.316813977097,0.4,4.56206697784933,0.665883751971676,1.36795410856444,"CELL","YPDA","1",NA
"33",20190918,0.340901439904021,121.996641742862,0.4,4.16398691580704,0.554758400189223,1.3510645487248,"CELL","YPDA","2",NA
"34",20190918,0.33720146285862,123.335262193195,0.4,4.70437939326304,0.664411845881231,1.4070018801324,"CELL","YPDA","3",NA
"35",20190918,0.339730074008469,122.417277760814,0.4,4.03572708133753,0.5775852576743,1.33466309943586,"CELL","YPDA","4",NA
"36",20190918,-0.00998577070703895,-4164.80931254318,0,0.462311052834139,0.472508832324145,0.392737907090557,"blank","BSA","7",NA
"37",20190918,0.0186944040658759,2224.66737570477,0.6,0.728724532402823,0.796773952699123,11.4643162960172,"BSA","BSA","1",NA
"38",20190918,0.0235055032196548,1769.32314296598,0.6,0.710681910950553,0.776250389738555,15.4066944906466,"BSA","BSA","2",NA
"39",20190918,0.0315685660089781,1317.41273334268,0.6,0.703390719081882,0.780587792779778,10.3347235562497,"BSA","BSA","3",NA
"40",20190918,0.027099533013667,1534.66964957006,0.6,0.734824422094464,0.760915272504361,11.339382994392,"BSA","BSA","4",NA
"41",20190918,-0.00723597701934283,-5747.50731275454,0,0.488652625561455,0.48739116832716,-0.558368400258933,"blank","BSA","8",NA
"42",20190918,0.338674680245125,122.798760165642,0.2,3.54276136398818,0.391973969508272,1.79013858094054,"CELL","YPDA","1",NA
