"","Date","MaxGR","DTime","EOD","SOD","LagTime","Sample","Media","Replicate","Induction"
"50",20200127,0.00571713171739887,121.240372764283,NA,1.935,152.927240168797,"BY4742_cKAN","YPDA","10",NA
"51",20200127,8.23305544920263e-19,841907581986558976,NA,0.099,1618.19343713908,"media","YPDA","1",NA
"52",20200127,9.85229644301203e-05,7035.38697367938,NA,0.102,810.000000000003,"media","YPDA","2",NA
"53",20200127,9.75617494536565e-05,7104.70224695184,NA,0.103,720.000000000017,"media","YPDA","3",NA
"54",20200127,9.95033085316843e-05,6966.07168935724,NA,0.101,590.000000000003,"media","YPDA","4",NA
"55",20200127,9.95033085316842e-05,6966.07168935725,NA,0.101,290.000000000006,"media","YPDA","5",NA
"56",20200127,1.79132662600237e-05,38694.6283552326,NA,0.102,-65.4727266781118,"media","YPDA","6",NA
"57",20200127,9.85229644301201e-05,7035.38697367939,NA,0.102,480.000000000004,"media","YPDA","7",NA
"58",20200127,6.56819762867486e-05,10553.0804605188,NA,0.102,510.00000000001,"media","YPDA","8",NA
"59",20200127,9.95033085316843e-05,6966.07168935724,NA,0.101,740.000000000003,"media","YPDA","9",NA
"60",20200127,1.53700666047551e-18,450972138497763712,NA,0.102,1733.58732113499,"media","YPDA","10",NA
