"","MaxGR","DTime","SOD","LagTime","Sample","Media","Replicate"
"124",0.00450061272487003,154.011736386397,1.927,94.9682181118496,"ADE2-GFP","YPDA","seven"
"125",0.00474848800213557,145.972187409595,1.978,51.113970074158,"YBR196C-AD","YPDA","seven"
"126",0.00505270284218758,137.183444625421,1.977,99.2608180152744,"YBR196C-AD","YPDA","seven"
"127",0.00305223978418302,227.094602511866,1.897,83.3819638220349,"YBR196C-AD:kan","YPDA","seven"
"128",0.00311058285625381,222.835144598825,1.894,61.7984341451345,"YBR196C-AD:kan","YPDA","seven"
"129",0.000823087086345693,842.131035778183,0.118,349.596203363479,"YPDA","YPDA","seven"
"130",0.00109299409409969,634.172850797423,0.119,382.591716390481,"YPDA","YPDA","seven"
"131",0.0102224689831118,67.8062395400831,1.934,299.719817105948,"FY4","SC+GLU","seven"
"132",0.00518661622177335,133.641501688542,1.845,75.0149114682978,"FY4","SC+GLU","seven"
"133",0.00501233189957841,138.288364467295,1.785,30,"ADE2-GFP","SC+GLU","seven"
"134",0.00804269664304426,86.18342967833,1.93,326.607403848283,"ADE2-GFP","SC+GLU","seven"
"135",0.00499508140324164,138.765942855329,1.743,85.0770395991493,"YBR196C-AD","SC+GLU","seven"
"136",0.00694323477324049,99.8305837549038,1.462,285.830448624465,"YBR196C-AD","SC+GLU","seven"
"137",0.00328349235044239,211.100592473302,1.695,114.636235987173,"YBR196C-AD:kan","SC+GLU","seven"
"138",0.00342902467432458,202.141205267494,1.682,131.462365386701,"YBR196C-AD:kan","SC+GLU","seven"
"139",0.000364302351072995,1902.67007203876,0.09,600.000000000001,"SC+GLU","SC+GLU","seven"
"140",2.12824773297735e-05,32568.9143147943,0.09,2387.7231354794,"SC+GLU","SC+GLU","seven"
"141",0.0055585680084281,124.698875593313,1.969,70.5817187972752,"FY4","YPDA","eight"
"142",0.00569859327145465,121.634787313573,1.978,79.0927598216614,"FY4","YPDA","eight"
"143",0.00471455240438785,147.022902940867,1.943,51.6616855974915,"ADE2-GFP","YPDA","eight"
"144",0.0044740587333181,154.925811634548,1.952,67.3291668589359,"ADE2-GFP","YPDA","eight"
"145",0.00512134485157454,135.344758193122,1.958,82.437231191664,"YBR196C-AD","YPDA","eight"
"146",0.00485025278904128,142.909495794951,1.961,67.2628088058092,"YBR196C-AD","YPDA","eight"
"147",0.00317083372545998,218.600923471442,1.892,49.6262211662204,"YBR196C-AD:kan","YPDA","eight"
"148",0.00321725149590138,215.446999229927,1.91,62.9816159182688,"YBR196C-AD:kan","YPDA","eight"
"149",0.000584810321696967,1185.25127694158,0.115,344.80490754334,"YPDA","YPDA","eight"
"150",0.000574726881150176,1206.0462165486,0.115,374.803773313548,"YPDA","YPDA","eight"
"151",0.00508357646945092,136.350300762725,1.868,74.9396179756995,"FY4","SC+GLU","eight"
"152",0.00503200338633011,137.747757174199,1.853,88.2900316745926,"FY4","SC+GLU","eight"
"153",0.00785253667487465,88.2704798791672,1.867,329.359183100957,"ADE2-GFP","SC+GLU","eight"
"154",0.00597099969708961,116.085616433342,1.872,275.727407781681,"ADE2-GFP","SC+GLU","eight"
"155",0.00473521978159607,146.381205631455,1.76,83.8929133166137,"YBR196C-AD","SC+GLU","eight"
"156",0.00475000208690943,145.925658110803,1.768,75.1572282800271,"YBR196C-AD","SC+GLU","eight"
"157",0.00341877703455883,202.747114992654,1.778,126.760871001758,"YBR196C-AD:kan","SC+GLU","eight"
"158",0.00342483860972809,202.388275637601,1.78,120.647537567018,"YBR196C-AD:kan","SC+GLU","eight"
"159",0.000356509637224917,1944.25930798232,0.095,839.6825337259,"SC+GLU","SC+GLU","eight"
"160",0.000360363870140506,1923.46469220038,0.093,899.679138234855,"SC+GLU","SC+GLU","eight"
"161",0.00621824467745064,111.469910965955,2.002,66.8072300552026,"FY4","YPDA","nine"
"162",0.00566915277279937,122.266449386524,1.972,77.3339428762458,"FY4","YPDA","nine"
"163",0.00459565980743735,150.826477503447,1.966,71.4447194387437,"ADE2-GFP","YPDA","nine"
"164",0.00477818206790654,145.065041622332,1.957,96.0207607968045,"ADE2-GFP","YPDA","nine"
"165",0.00465873141250528,148.784533639212,1.962,66.4991318134795,"YBR196C-AD","YPDA","nine"
"166",0.00488115991534768,142.004603942703,1.982,75.0221113235285,"YBR196C-AD","YPDA","nine"
"167",0.00310783942550549,223.03185128273,1.905,80.6794412187459,"YBR196C-AD:kan","YPDA","nine"
"168",0.00302405040989646,229.211516544685,1.891,95.7713720836051,"YBR196C-AD:kan","YPDA","nine"
