"","Date","MaxGR","DTime","EOD","SOD","LagTime","Sample","Media","Replicate","Induction"
"49",20200128,0.00285517879005396,242.768397893165,NA,1.005,289.490049686684,"YMR168C","CASE+GAL","2","0"
"50",20200128,0.00274117196232373,252.865267151046,NA,0.966,320.393836134793,"YBR196C-A","CASE+GAL","2","0"
"51",20200128,-4.75785593540538e-19,-1456847769185106944,NA,0.084,933.380951166242,"media","CASE+GAL","3","0"
"52",20200128,0.00279997241594084,247.555003261357,NA,0.853,334.731874210936,"YER052C","CASE+GAL","3","0"
"53",20200128,0.000593337653547237,1168.21707912182,NA,0.204,577.72911760792,"YAR035C-A","CASE+GAL","3","0"
"54",20200128,0.00210949256596166,328.584794155915,NA,0.422,526.096277660595,"YOR204W","CASE+GAL","3","0"
"55",20200128,0.00296271569030649,233.956698183294,NA,0.739,431.829889940048,"YHR035W","CASE+GAL","3","0"
"56",20200128,0.00285149602477921,243.081938230517,NA,1.123,295.356981727774,"YKL021C","CASE+GAL","3","0"
"57",20200128,0.00313886534505759,220.827306800964,NA,1.046,329.384085667117,"YLL006W-A","CASE+GAL","3","0"
"58",20200128,0.00311821647335351,222.28962821638,NA,0.823,397.667151584729,"REF","CASE+GAL","3","0"
"59",20200128,0.00288162686390723,240.540227203497,NA,1.059,278.316987574463,"YMR168C","CASE+GAL","3","0"
"60",20200128,0.00275786919433948,251.334320707679,NA,0.998,302.865545478019,"YBR196C-A","CASE+GAL","3","0"
