"","Time","cuvette.BLANK..2","cuvette.YBR4.1..3","cuvette.YBR4.1..4","cuvette.YBR4.1..5","cuvette.YBR4.2..6","cuvette.YBR4.2..7","cuvette.YBR4.2..8","cuvette.YBR4.3..9","cuvette.YBR4.3..10","cuvette.YBR4.3..11","cuvette.MEDIA..12","cuvette.MEDIA..13","cuvette.BLANK..14","cuvette.YBR6.1..15","cuvette.YBR6.1..16","cuvette.YBR6.1..17","cuvette.YBR6.2..18","cuvette.YBR6.2..19","cuvette.YBR6.2..20","cuvette.YBR6.3..21","cuvette.YBR6.3..22","cuvette.YBR6.3..23","cuvette.MEDIA..24","cuvette.MEDIA..25","cuvette.BLANK..26","cuvette.REF4.1..27","cuvette.REF4.1..28","cuvette.REF4.1..29","cuvette.REF4.2..30","cuvette.REF4.2..31","cuvette.REF4.2..32","cuvette.REF4.3..33","cuvette.REF4.3..34","cuvette.REF4.3..35","cuvette.MEDIA..36","cuvette.MEDIA..37","cuvette.BLANK..38","cuvette.REF3.1..39","cuvette.REF3.1..40","cuvette.REF3.1..41","cuvette.REF3.2..42","cuvette.REF3.2..43","cuvette.REF3.2..44","cuvette.REF3.3..45","cuvette.REF3.3..46","cuvette.REF3.3..47","cuvette.MEDIA..48","cuvette.MEDIA..49","cuvette.BLANK..50","cuvette.YBR4.1..51","cuvette.YBR4.1..52","cuvette.YBR4.1..53","cuvette.YBR4.2..54","cuvette.YBR4.2..55","cuvette.YBR4.2..56","cuvette.YBR4.3..57","cuvette.YBR4.3..58","cuvette.YBR4.3..59","cuvette.MEDIA..60","cuvette.MEDIA..61","cuvette.BLANK..62","cuvette.YBR6.1..63","cuvette.YBR6.1..64","cuvette.YBR6.1..65","cuvette.YBR6.2..66","cuvette.YBR6.2..67","cuvette.YBR6.2..68","cuvette.YBR6.3..69","cuvette.YBR6.3..70","cuvette.YBR6.3..71","cuvette.MEDIA..72","cuvette.MEDIA..73","cuvette.BLANK..74","cuvette.REF4.1..75","cuvette.REF4.1..76","cuvette.REF4.1..77","cuvette.REF4.2..78","cuvette.REF4.2..79","cuvette.REF4.2..80","cuvette.REF4.3..81","cuvette.REF4.3..82","cuvette.REF4.3..83","cuvette.MEDIA..84","cuvette.MEDIA..85","cuvette.BLANK..86","cuvette.REF3.1..87","cuvette.REF3.1..88","cuvette.REF3.1..89","cuvette.REF3.2..90","cuvette.REF3.2..91","cuvette.REF3.2..92","cuvette.REF3.3..93","cuvette.REF3.3..94","cuvette.REF3.3..95","cuvette.MEDIA..96","cuvette.MEDIA..97"
"11",150,0.006,0.395348501480235,0.434950453305481,0.448371185807605,0.434614927434701,0.406090775672244,0.3956842408872,0.346960447201088,0.344269173241354,0.3449420278857,0.0081133316842008,0.281565467161491,0.0017705179983936,0.363436603147219,0.3520055708613,0.426226516210878,0.360747491721773,0.376205741494538,0.39837004990297,0.367133617222538,0.397027168734259,0.356040754789202,0.0021231190037997,0.0655310250969,-0.0003456410574216,0.450384288535655,0.339221975354822,0.3217134452544,0.542396759813353,0.350660331184601,0.326092354853798,0.372846071252582,0.337875815666842,0.3318167958375,-0.0021098333596071,-0.0003456410574216,0.0014178906922539,0.407769019834829,0.343932736789553,0.478570844268994,0.347296829542637,0.418508546345626,0.357049428239062,0.379229087470812,0.353350720491247,0.3956842408872,0.0049429826479749,-0.0052870521667584,0.006,0.4258909668171,0.436292550674325,0.401727057102646,0.956774887137111,0.460114515410438,0.448371185807605,0.418508546345626,0.381916234373919,0.408775938929271,0.0183146840194875,0.0147994095515625,0.0095217004713,0.430253024430269,0.43193069530153,0.46514765242111,0.436292550674325,0.68613570802217,0.398705763053364,1.0623106655859,0.379564994584454,0.430924095381713,0.0095217004713,0.0147994095515625,0.0067045479109704,0.41515265397175,0.473201256418224,0.460785587344495,0.417501796593412,0.297774484684194,0.370830060459665,0.575728205418029,0.48226272760687,0.537688295811101,0.0056476869676287,0.0063522869743713,0.0386539239077541,0.537015748319895,0.535670719386811,0.502069900913701,0.498376261426217,0.5804474942817,0.495690222246214,0.575054148089911,0.701139382409657,0.927163421216717,-0.0010512385704,0.238224331827872
"12",165,0.006,0.414481454243117,0.469174351345893,0.458436850716328,0.465818756076144,0.451055324953163,0.407769019834829,0.367469680700621,0.373518039644071,0.373518039644071,0.0088175678701056,0.285281958322886,0.0042381738535875,0.41515265397175,0.374861924588758,0.443673963401033,0.399377180925606,0.428239788972379,0.411460960783174,0.354023261943245,0.384938982340666,0.372510080506254,0.0010652370651528,0.0679676091030129,0.0007125570968625,0.488975949922462,0.357721850549398,0.349987677174163,0.574717131140972,0.3755338414656,0.340568032697549,0.401727057102646,0.3755338414656,0.343596294224363,-0.0038746887427776,-0.0024627513088512,0.0031807644178944,0.436963595973371,0.376205741494538,0.517856799085363,0.365789315931216,0.446693605266374,0.3856106634903,0.4057551198069,0.393334000941218,0.418172964744676,0.0049429826479749,-0.0052870521667584,0.0038857302277992,0.448035669425357,0.448371185807605,0.443338447379258,1.03082610064236,0.492332944719418,0.513825268652294,0.452397402021348,0.396355710726434,0.439983276896103,0.0183146840194875,0.0147994095515625,0.0084654627353559,0.471187775929013,0.467496537080503,0.491661523788929,0.471187775929013,0.741184519964561,0.433943873717263,1.13208338342381,0.422199841300227,0.458101320211289,0.0084654627353559,0.0137443298616024,0.0067045479109704,0.45306844299567,0.503748962891426,0.505092275623025,0.455081577621427,0.315311223835881,0.399377180925606,0.625706440856371,0.541051369986662,0.592927714689568,0.0045905913202368,0.0052953478570296,0.0491420577999171,0.572695192184662,0.571347386385011,0.540715036981382,0.541724053298437,0.640268741328082,0.541724053298437,0.622999434645965,0.765256887163028,1.03739447147777,-0.0024627513088512,0.2202211275864
"13",180,0.006,0.45306844299567,0.503748962891426,0.504420612146227,0.505763953483642,0.504420612146227,0.4493777361,0.4091115741816,0.401055677383661,0.405419461550082,-0.0021098333596071,0.2879841273384,0.0028282421933223,0.441660864976423,0.411460960783174,0.489311637255807,0.416830621708145,0.455417101978102,0.437634639231263,0.417501796593412,0.431259629535737,0.405083800881562,0.0021231190037997,0.0714465345140739,0.000359850767155199,0.517520814692675,0.386618158226756,0.377885418919264,0.631461144918987,0.394005513464738,0.369821994651551,0.426562064447078,0.373182057625112,0.377213560302113,-0.0038746887427776,-0.0017569419336024,0.0031807644178944,0.475214797182733,0.394677013590469,0.564273365816234,0.418844126323758,0.488975949922462,0.413810247052279,0.4460225737257,0.425219864475898,0.4493777361,0.0052953478570296,-0.0056402097354081,0.0035332604226441,0.47924207701446,0.497368973354489,0.499383578220534,1.10743518825661,0.540378709716204,0.522561048070822,0.504420612146227,0.434614927434701,0.4862905440573,0.0190174340654589,0.0162058248336357,0.0084654627353559,0.5064356458899,0.509122564207798,0.527266208025158,0.497368973354489,0.800849905036493,0.470852201400787,1.2239892375,0.462127742485054,0.508450812000749,0.0088175678701056,0.0165573649251,0.0067045479109704,0.497704732887379,0.558885764028209,0.547779266664404,0.5030773276968,0.342250462425153,0.449042219124699,0.681027294390454,0.588541440412327,0.648405846611532,0.0045905913202368,0.0056476869676287,0.0246358034480301,0.634847768070336,0.626383300379489,0.595965242107853,0.588878793884888,0.683410820828599,0.591240511040522,0.705236371344286,0.85414275533355,1.14597686149534,-0.0014040770106093,0.2168201301453
"14",195,0.006,0.488640265214137,0.535670719386811,0.548788659900077,0.546097067632954,0.501398300161538,0.46548320364409,0.437299117847347,0.430588560353299,0.420522002580127,0.0024756937287,0.290010355743089,0.0028282421933223,0.461792202240289,0.4225354047624,0.512145641490904,0.446358089467992,0.476892797015618,0.448371185807605,0.438305680609822,0.451055324953163,0.443002931231523,0.0021231190037997,0.0745756622607168,0.0007125570968625,0.550471106740611,0.412803421920402,0.430588560353299,0.688520741960478,0.4315951628356,0.411796579088314,0.460785587344495,0.4057551198069,0.412803421920402,-0.0031686668579688,-0.0006984265927467,0.0049429826479749,0.5131534055637,0.427568702412487,0.601029425429946,0.450719806584883,0.523905284103002,0.455081577621427,0.46514765242111,0.463469913734354,0.477228402591743,0.0063522869743713,-0.0045808171251,0.0042381738535875,0.532980921186924,0.557875785914567,0.523905284103002,1.19294983885161,0.579098965922633,0.589890906179542,0.55383647745324,0.463469913734354,0.507443212126352,0.0193687711139736,0.0162058248336357,0.0084654627353559,0.552490251953116,0.531299969402419,0.589553526748267,0.559222437037258,0.8440000309368,0.510802012256453,1.30506576926963,0.516176920363479,0.539369762159002,0.0095217004713,0.0165573649251,0.0067045479109704,0.54643349523084,0.584831116185695,0.594952652179478,0.542060403645389,0.372846071252582,0.478906459632634,0.744617959322522,0.641624449698174,0.704211915270038,0.0042381738535875,0.006,0.120616484349606,0.680686847313953,0.6684399955875,0.635863976076703,0.6311225444352,0.765601440036055,0.637557885243843,0.729181284067738,0.905880370208813,1.21437835897969,-0.0021098333596071,0.217500438738566
"15",210,0.006,0.53432577744068,0.591240511040522,0.571347386385011,0.567304691567556,0.552826798605466,0.521552919919387,0.4627988260152,0.4627988260152,0.460450050924638,0.0017705179983936,0.289334983889971,0.0035332604226441,0.521552919919387,0.454746053846765,0.558885764028209,0.4762215915336,0.51718483464437,0.512145641490904,0.4829340072,0.48662621095686,0.471187775929013,0.0024756937287,0.0759658104,0.0014178906922539,0.5804474942817,0.452397402021348,0.460450050924638,0.7230163486803,0.46514765242111,0.438305680609822,0.475214797182733,0.436292550674325,0.4426674149376,-0.0035216644982979,0.000359850767155199,0.0056476869676287,0.550471106740611,0.476892797015618,0.681027294390454,0.487297552226486,0.574043120572194,0.490990114005811,0.504084785751191,0.482598366283089,0.499383578220534,0.0063522869743713,-0.0045808171251,0.0045905913202368,0.596977913553375,0.587866759284326,0.526930093777248,1.2861744733848,0.610488255647211,0.674561193900442,0.603731180060253,0.5198727978063,0.571684326413107,0.0204226306043673,0.0169088795653983,0.0098737279782003,0.593265181964698,0.595290173131855,0.637557885243843,0.585505644292162,0.915445336394111,0.5568658687464,1.42045043324359,0.561916069503488,0.5871921124443,0.0084654627353559,0.0193687711139736,0.0074089917517632,0.576739350289221,0.641963406210662,0.622999434645965,0.5838193869,0.404412472228505,0.509122564207798,0.776637343453745,0.705577887817023,0.779399457927751,0.0049429826479749,0.0063522869743713,0.0263902282250856,0.73603767236857,0.728153415820312,0.688179979249306,0.684091956565037,0.805357750510044,0.6956801579451,0.768703279211369,0.958565228794675,1.33321657482701,-0.0010512385704,0.216139766675866
"16",225,0.006,0.570673529051085,0.623676121739902,0.615558659392519,0.6074470899129,0.60136711178327,0.538697158783865,0.489311637255807,0.505763953483642,0.505428112745242,-0.0003456410574216,0.292373863771088,0.0021231190037997,0.531636149330963,0.494011546877348,0.611164178935473,0.518192787842663,0.544751417676595,0.541724053298437,0.51584095749043,0.530291460578217,0.491997232850638,0.0035332604226441,0.0794396427093,0.000359850767155199,0.642641354681191,0.4728656722689,0.492668659415496,0.797038373657812,0.505763953483642,0.457765790470313,0.516176920363479,0.4661543097375,0.4695099184128,-0.0021098333596071,0.000359850767155199,0.0063522869743713,0.591240511040522,0.508114941604688,0.7093356024759,0.522897100056597,0.611164178935473,0.545087821140863,0.5501346048,0.523905284103002,0.5400423881709,0.0070567828300251,-0.0045808171251,0.0049429826479749,0.626383300379489,0.652816359830323,0.610488255647211,1.37652693061674,0.670139888360288,0.694998026665978,0.639590957467763,0.558885764028209,0.615558659392519,0.0221785587848568,0.0179632709815752,0.0095217004713,0.636541505268941,0.639590957467763,0.705236371344286,0.634847768070336,0.994895556631612,0.608798620799551,1.54589021714284,0.613530225489273,0.643997393970838,0.0098737279782003,0.0193687711139736,0.0074089917517632,0.627398671299456,0.697044600718375,0.689543117652806,0.6277371501231,0.443338447379258,0.578424750100435,0.857294627746029,0.788039338198599,0.841904041268143,0.0056476869676287,0.0126890196547467,0.0515862166461,0.788731076467341,0.802583265446937,0.75011519328798,0.7573374046893,0.869922086402575,0.767324491769325,0.84120556690919,1.05019856255276,1.4249595304858,-0.0010512385704,0.230755719733656
"17",240,0.006,0.611840142094583,0.6650412114792,0.654173862252346,0.636541505268941,0.642641354681191,0.56595736317364,0.536343222899073,0.537352019296586,0.5467699289127,0.0010652370651528,0.290685690196858,0.0031807644178944,0.579098965922633,0.541051369986662,0.642980346679688,0.551144129622185,0.588541440412327,0.567304691567556,0.543742243099893,0.553163351726118,0.503748962891426,0.0028282421933223,0.0804813661835661,0.0007125570968625,0.674221011538792,0.525585685690948,0.537015748319895,0.866060274935357,0.531636149330963,0.516848858920221,0.551480650603603,0.489983019878469,0.505763953483642,-0.0031686668579688,0.0010652370651528,0.0074089917517632,0.649423472844559,0.570673529051085,0.769737572508137,0.572358229292705,0.671159985710326,0.592252806745313,0.5770764143616,0.563936587893807,0.569662799552446,0.0074089917517632,-0.0038746887427776,0.0052953478570296,0.682389224245122,0.655531565260646,0.636880287082141,1.48628508372322,0.720962572874803,0.766290603195053,0.688520741960478,0.607784957966184,0.668779947288726,0.0232318140010737,0.0190174340654589,0.0091696471086777,0.716856799034054,0.714804792260393,0.7230163486803,0.707627314773262,1.05643327409158,0.662662848250898,1.66789501536094,0.671500045229433,0.700115481423149,0.0102257296496064,0.0211250774209491,0.0084654627353559,0.698750493756945,0.751146441447014,0.751490227369064,0.673540687985513,0.492668659415496,0.589216155990125,0.916154653969763,0.834923515561735,0.892805022899769,0.0056476869676287,0.0084654627353559,0.0133925854326093,0.87448997859523,0.84155479230827,0.818555484858094,0.814384364648437,0.953911907496084,0.8057046574875,0.917573623471932,1.1403377304576,1.50475890097855,-0.0014040770106093,0.224980257718615
"18",255,0.006,0.636202734940538,0.704211915270038,0.700798066779713,0.676262312367902,0.6888615192513,0.601029425429946,0.579773213929114,0.572695192184662,0.58314494238955,0.0088175678701056,0.2913609874131,0.0028282421933223,0.625706440856371,0.586180206120226,0.680005995483955,0.589553526748267,0.626044865189063,0.612516145286363,0.592927714689568,0.590228294304177,0.56797839971219,0.0028282421933223,0.0815228939125248,0.0010652370651528,0.743931128922144,0.573032162738362,0.557875785914567,0.9321440564343,0.570673529051085,0.564610150894709,0.605082285272921,0.53398955539415,0.5467699289127,-0.0035216644982979,0.0007125570968625,0.0077611746964125,0.677623456346593,0.6108262123176,0.830739660375842,0.621984484022126,0.721989386248666,0.642641354681191,0.628075639905618,0.607109231604822,0.6108262123176,0.0070567828300251,-0.0038746887427776,0.0045905913202368,0.741184519964561,0.728153415820312,0.680005995483955,1.6320845583296,0.794267946218527,0.821338007567587,0.78907697632085,0.679325199949778,0.722331690470266,0.0232318140010737,0.0197200828731447,0.0098737279782003,0.763189970541118,0.7642233431271,0.791498850607248,0.740841273683546,1.14974135204816,0.720962572874803,1.79650504863917,0.7230163486803,0.756649223715226,0.0098737279782003,0.0211250774209491,0.0070567828300251,0.766635213521479,0.810910850756513,0.799117074479568,0.73775285007974,0.521552919919387,0.648745043136134,1.00285207351355,0.948548986360301,0.9894796348839,0.0042381738535875,0.0070567828300251,0.0473955233577816,0.944620427027963,0.914736130052985,0.8720298124632,0.873084017048699,1.03702926841607,0.88927741883274,0.9894796348839,1.2189881109891,1.63252404679234,-0.0021098333596071,0.231774529389823
"19",270,0.006,0.6820487205087,0.740841273683546,0.752177854138088,0.751834031592679,0.725070722901485,0.656549974930388,0.629091175208695,0.619954868833336,0.622322790254767,0.0007125570968625,0.288997283888087,0.0028282421933223,0.683751381548588,0.638574369128066,0.719935908012561,0.650441209358665,0.689543117652806,0.660624760112188,0.639252083047987,0.651119761905039,0.621984484022126,0.0028282421933223,0.0822171372541416,0.000359850767155199,0.788039338198599,0.617925631415391,0.618602002183205,0.984791661723241,0.606095714949545,0.61386827241522,0.651798363869781,0.599003503180463,0.582133337739338,-0.0031686668579688,0.0007125570968625,0.0081133316842008,0.730894737818318,0.669119912396391,0.907650148939707,0.671159985710326,0.786310349972719,0.714804792260393,0.721647098589041,0.66945989093072,0.670139888360288,0.0070567828300251,-0.0042277396116357,0.0045905913202368,0.776292168358763,0.77180668273607,0.733980032806035,1.72991587373952,0.85869609529997,0.9002216459064,0.80674550736476,0.716856799034054,0.779744811754688,0.0253376481750375,0.0200713693632,0.0081133316842008,0.825862667477146,0.812994696428124,0.852392566163155,0.837714604311914,1.2355592294601,0.78458187036117,1.95674734441388,0.763534409053498,0.7987705717281,0.0095217004713,0.0228807540228096,0.0070567828300251,0.820642242969284,0.87624800357975,0.868166341183386,0.799810143281738,0.571010453937746,0.702163421348874,1.0696703895477,1.00502477411514,1.05056502632877,0.0042381738535875,0.0074089917517632,0.0341023405056,1.01953989203582,0.998871847509197,0.930364613939663,0.961072978441842,1.12235309195428,0.951050847422021,1.06930205845869,1.31178336412031,1.76279494186886,-0.0021098333596071,0.23143493902709
"20",285,0.006,0.71890939111579,0.78458187036117,0.786310349972719,0.78458187036117,0.773876494784206,0.702846190885116,0.679325199949778,0.682729742197094,0.691247370216397,7.11805580310032e-06,0.294061807139254,0.0031807644178944,0.698409284857174,0.66945989093072,0.779399457927751,0.6684399955875,0.714462847729612,0.711386069788589,0.674561193900442,0.687498497485001,0.657228978067687,0.0028282421933223,0.0842993483661312,0.000359850767155199,0.848893999383031,0.658587137128419,0.649084251873734,1.08147633819516,0.650441209358665,0.665720862182114,0.706602530862386,0.646710046475513,0.621646188404486,-0.0028156958015625,0.0021231190037997,0.0091696471086777,0.773531477186581,0.716514757376712,0.975791363380838,0.732265808279569,0.829345777586062,0.748053188381423,0.73603767236857,0.7195937193,0.717198856949954,0.0074089917517632,-0.0045808171251,0.006,0.8615002101963,0.837714604311914,0.792537106045286,1.85986533582814,0.92929729250309,0.9607146374607,0.87624800357975,0.776637343453745,0.840856365050676,0.0305983142559,0.0211250774209491,0.0084654627353559,0.898454712744638,0.859747453690162,0.918993039854072,0.883638716759762,1.3296342565329,0.855543343750394,2.13005168925777,0.822729805576989,0.8685174399501,0.0098737279782003,0.0235828489125,0.0070567828300251,0.899868205477287,0.9499784426688,0.939982178977478,0.846446430982342,0.620631365039298,0.755273084865043,1.13545781864402,1.08480357633389,1.12235309195428,0.0045905913202368,0.0063522869743713,0.0137443298616024,1.09072613084629,1.06819728366479,1.00647389822479,1.05423161409961,1.2316980578304,1.03410888946594,1.14861157745645,1.41717525248865,1.89709283078585,-0.0021098333596071,0.256869981587098
"21",300,0.006,0.781126426867161,0.848893999383031,0.820294394200935,0.843301273120126,0.826210876226838,0.749427785652274,0.731923014961613,0.747365998422633,0.7264406403264,0.0081133316842008,0.288659574475682,0.0017705179983936,0.7230163486803,0.716856799034054,0.8370166924992,0.709677307376154,0.774221531998203,0.744274535183942,0.714462847729612,0.735351723164897,0.713095230573843,0.0028282421933223,0.0829112940024,-0.0006984265927467,0.931076304821326,0.716514757376712,0.717883021638338,1.15841519524086,0.678304111849191,0.704211915270038,0.762845551018049,0.672520305277227,0.663342315086737,-0.0031686668579688,0.0024756937287,0.0091696471086777,0.811258103798585,0.786656106847838,1.04946574110199,0.785964613442174,0.892805022899769,0.802583265446937,0.773186479185101,0.764912353400678,0.783545025677273,0.0081133316842008,-0.0042277396116357,0.0045905913202368,0.930008811496243,0.899514791966782,0.859046523517775,2.00612612775392,0.9786693202752,1.0465358670156,0.951408375308947,0.842951929714801,0.905880370208813,0.0267410384452227,0.0225296689574799,0.0081133316842008,0.943549621701794,0.949263655054006,0.98154928606249,0.944263462478899,1.42372911813043,0.912963599789261,2.2413326112413,0.897748127485406,0.967528333725198,0.0091696471086777,0.0239338587773163,0.0067045479109704,0.972196726490882,1.02827474209969,1.0293679761096,0.934992660963141,0.682729742197094,0.813342080579462,1.23710496667098,1.16408379325758,1.20249922926818,0.0042381738535875,0.0063522869743713,0.0105777055057461,1.1933312951544,1.15954816997747,1.11563232770893,1.13846003794219,1.3181188172592,1.12983555384167,1.23401421778737,1.53013444446341,2.0291112373752,-0.0028156958015625,0.225659920420013
"22",315,0.006,0.846096873891425,0.898808045620685,0.8825822032809,0.91154607370631,0.876951392375383,0.797731189829428,0.78769349974291,0.791498850607248,0.80674550736476,0.0014178906922539,0.290010355743089,0.0031807644178944,0.78907697632085,0.763534409053498,0.879414060741795,0.769737572508137,0.829694213953707,0.817512406123315,0.77215160255525,0.813689486653142,0.7642233431271,0.0028282421933223,0.0836053643191224,-0.0006984265927467,0.976870362456487,0.795652992812379,0.753553327942209,1.2289979249526,0.742214365056905,0.765946012039987,0.8126473341789,0.737066726659506,0.720620334779735,-0.0042277396116357,0.0014178906922539,0.0109296555668472,0.890335422858854,0.863253584546888,1.10185692892231,0.886457230997793,0.953196462922722,0.852392566163155,0.849243747792188,0.83945979261772,0.825514481377996,0.0074089917517632,-0.0042277396116357,0.0035332604226441,1.00574927035789,0.9822695926125,0.943549621701794,2.12487419920758,1.08517345556692,1.12721489307671,1.02827474209969,0.887867115068363,0.979389122983755,0.0270918238008,0.0225296689574799,0.0077611746964125,1.0465358670156,1.01772258230905,1.06341370117131,1.03082610064236,1.5267386390625,0.998871847509197,2.41443008449705,0.966810581994436,1.01409047834361,0.0084654627353559,0.0246358034480301,0.0067045479109704,1.0811068308043,1.09109660923417,1.09146712524116,1.0148166315192,0.708652240095802,0.87448997859523,1.33640428333083,1.2549335113656,1.3058553384243,0.0045905913202368,0.006,0.0176118325734081,1.27990204881026,1.25804408571615,1.2009695035392,1.23015485433924,1.40248002503653,1.22822686373985,1.35239155587408,1.6567963665375,2.20397882696882,-0.0017569419336024,0.233472289172763
"23",330,0.006,0.888572214407914,0.955701044165069,0.940695433240255,0.965734184758483,0.956774887137111,0.855543343750394,0.845048345480291,0.850293137135398,0.865709351430602,0.0155026682162979,0.291023343449556,0.0024756937287,0.857644957877379,0.82377388993241,0.957490933193373,0.83945979261772,0.888924803474554,0.887162120652263,0.824121963082265,0.920767940728918,0.838412609477779,0.0021231190037997,0.0839523671162271,-0.0006984265927467,1.03702926841607,0.834574733974448,0.8126473341789,1.31574153835624,0.794614176601702,0.859396976307763,0.894569817946003,0.791152806784186,0.765601440036055,-0.0045808171251,0.0021231190037997,0.0109296555668472,0.929653037690795,0.888219651612593,1.17924595994594,0.9179284356219,1.026817574901,0.908004186695834,0.939625595662728,0.906588199772134,0.902696484330358,0.0074089917517632,-0.0042277396116357,0.0045905913202368,1.06047299350076,1.05900350287775,0.993811793081019,2.2981944588463,1.1667323352375,1.20785877223973,1.11600537130114,0.958923387813863,1.0326495282495,0.0281440308824511,0.0225296689574799,0.0077611746964125,1.12609234687159,1.08924459308136,1.14560063603312,1.12758915428054,1.63516234046192,1.0748308608172,2.59466140822554,1.0253609529703,1.09962803597204,0.0084654627353559,0.0256885331102208,0.0063522869743713,1.14296819269128,1.20632659888054,1.17582860754579,1.07778293014257,0.764567838728778,0.948906305852131,1.43605557192181,1.34638676936769,1.37854669379533,0.0031807644178944,0.0052953478570296,0.0088175678701056,1.37854669379533,1.34119191468445,1.28656690685489,1.30664510352753,1.51995852065286,1.31653376647013,1.4294752796506,1.77291411211664,2.33335107255866,-0.0028156958015625,0.239581607864563
"24",345,0.006,0.972556050234287,1.03702926841607,1.03155536863835,1.04726812410334,1.0253609529703,0.942479081035275,0.9143815685448,0.900575113274349,0.934280336708525,0.0017705179983936,0.2913609874131,0.0028282421933223,0.921833218436583,0.8896300605027,1.0293679761096,0.912609176818538,0.941765534021029,0.951765933047513,0.887867115068363,0.912254781494623,0.894922856719913,0.0031807644178944,0.0853401630349179,-0.0006984265927467,1.09406179232446,0.881877990632602,0.875193112060824,1.40573956536123,0.85869609529997,0.887162120652263,0.969682327850137,0.863253584546888,0.835621148285933,-0.0042277396116357,0.0017705179983936,0.0126890196547467,1.0148166315192,0.956774887137111,1.26856431507214,0.995256875719913,1.10185692892231,0.973274790876562,0.981909423551994,0.956058961701073,0.972556050234287,0.0081133316842008,-0.0042277396116357,0.0045905913202368,1.17924595994594,1.14936471974968,1.07372444140646,2.49637932780268,1.27325096222346,1.3216880859375,1.17962587736172,1.03155536863835,1.11675157542892,0.0312993159949824,0.0239338587773163,0.0081133316842008,1.21399450097943,1.17924595994594,1.23401421778737,1.2162983128896,1.73218745173034,1.16559699599131,2.76029498130146,1.11339488348483,1.17203555678959,0.0095217004713,0.0253376481750375,0.0052953478570296,1.25299090967344,1.29521262200207,1.2666135477153,1.18304704421038,0.831436739292211,1.01917636282199,1.55744016345228,1.44512669836504,1.46667560993087,0.0042381738535875,0.0063522869743713,0.1724749572096,1.48001292896593,1.44471378842398,1.37612313576431,1.40370194813674,1.62857098337495,1.4179937197314,1.54546329529352,1.94355137120951,2.5272656493018,-0.0028156958015625,0.248738111771443
"25",360,0.006,1.02063068180638,1.10185692892231,1.10148535136763,1.1178711742824,1.08739351487793,0.9967024754697,0.966451752221321,0.986233541749366,0.980469062817713,0.0102257296496064,0.290685690196858,0.0038857302277992,0.977949643122454,0.944977421044337,1.09999942280154,0.972196726490882,1.0388556305854,1.03410888946594,0.989118830155512,0.992006164997383,0.972556050234287,0.0028282421933223,0.0863807845071,-0.0003456410574216,1.19562093922173,0.955701044165069,0.958923387813863,1.53395932156112,0.922543544404973,0.958207100031683,1.0257250574049,0.931788110497608,0.888572214407914,-0.0038746887427776,0.0648346549679616,0.0158542592707776,1.07741379257109,1.04543774512005,1.37571939345911,1.0748308608172,1.17203555678959,1.05569924477255,1.04873306098471,1.06010556698527,1.0220855405568,0.0084654627353559,-0.0035216644982979,0.0038857302277992,1.26193649160919,1.20326435369102,1.15388700424356,2.6530583034399,1.34278941527341,1.40451683311678,1.28146900806697,1.11563232770893,1.2162983128896,0.0291960149112648,0.0249867382943832,0.0074089917517632,1.32923647244062,1.26739371362337,1.30151512859806,1.2940322850816,1.8712709432677,1.27246938222656,2.98072956193595,1.21937254560399,1.28107719670384,0.0088175678701056,0.0263902282250856,0.0063522869743713,1.3058553384243,1.3882599303066,1.36685031625303,1.26310512352841,0.898101406706287,1.10855187768559,1.65723951864487,1.54077116331233,1.62024281525654,0.0042381738535875,0.0067045479109704,0.0095217004713,1.59496298003864,1.53906675224696,1.47792509732802,1.49508802768594,1.78260545346726,1.54973525313208,1.66745027370147,2.0950132399299,2.70688963721249,-0.0028156958015625,0.246365046632545
"26",375,0.006,1.09999942280154,1.18038583939211,1.14522445114327,1.1918057284674,1.1705195132928,1.07778293014257,1.0549653581625,1.05533228363902,1.06819728366479,0.0049429826479749,0.292036247553638,0.0024756937287,1.04909938338678,1.00140426159982,1.17848625221211,1.01990345492434,1.1253441803712,1.11936451990533,1.0406828614239,1.07630660099987,1.0512980600832,0.0021231190037997,0.0856870582982976,-0.0010512385704,1.2588221940927,1.0326495282495,1.0403173456413,1.6215562424199,0.986594091239666,1.02754609026094,1.0918376788875,1.00249007146936,0.984791661723241,-0.0049339213033983,0.0017705179983936,0.0155026682162979,1.14334413457167,1.11004133699611,1.46958813642289,1.15501849689282,1.27364182317414,1.14296819269128,1.13921099424262,1.14635312755016,1.1268406714541,0.0074089917517632,-0.0049339213033983,0.0038857302277992,1.33839824319037,1.32685082097112,1.23710496667098,2.77974153877969,1.43687910612949,1.5394927642176,1.37975918356384,1.20670957645654,1.29836232001015,0.0288453783182625,0.0239338587773163,0.0067045479109704,1.39556493463434,1.35640116188804,1.3980037835592,1.38218558733758,1.97738903891825,1.35399478090142,3.21253181459531,1.28656690685489,1.35118967638917,0.0077611746964125,0.0260393931201609,0.0049429826479749,1.43811482420037,1.49382889201914,1.50349572223309,1.35921095248034,0.962148183852919,1.19409433714344,1.7779866024107,1.68216196247642,1.72220544798152,0.0028282421933223,0.006,0.173159169344378,1.70504226435125,1.67814246410479,1.60888396231833,1.6430912762103,1.88893980395638,1.64220923988415,1.814204565794,2.25047070658314,2.91491650069751,-0.0028156958015625,0.254498872924539
