"","Time","C.BLANK..2","C.GEV1_1..3","C.GEV1_2..4","C.GEV1_3..5","C.GEV2_1..6","C.GEV2_2..7","C.GEV2_3..8","C.GEV3_1..9","C.GEV3_2..10","C.GEV3_3..11","C.YBR196C.A1_1..12","C.MEDIA..13","C.MEDIA..14","C.YBR196C.A1_2..15","C.YBR196C.A1_3..16","C.YBR196C.A2_1..17","C.YBR196C.A2_2..18","C.YBR196C.A2_3..19","C.YBR196C.A3_1..20","C.YBR196C.A3_2..21","C.YBR196C.A3_3..22","C.YEL035C1_1..23","C.YEL035C1_2..24","C.MEDIA..25","C.MEDIA..26","C.YEL035C1_3..27","C.YEL035C2_1..28","C.YEL035C2_2..29","C.YEL035C2_3..30","C.YEL035C3_1..31","C.YEL035C3_2..32","C.YEL035C3_3..33","C.YEL035C4_1..34","C.YEL035C4_2..35","C.YEL035C4_3..36","C.MEDIA..37","C.YPR126C1_1..38","C.YPR126C1_2..39","C.YPR126C1_3..40","C.YPR126C2_1..41","C.YPR126C2_2..42","C.YPR126C2_3..43","C.YPR126C3_1..44","C.YPR126C3_2..45","C.YPR126C3_3..46","C.YPR126C4_1..47","C.YPR126C4_2..48","C.YPR126C4_3..49","C.BLANK..50","C.GEV1_1..51","C.GEV1_2..52","C.GEV1_3..53","C.GEV2_1..54","C.GEV2_2..55","C.GEV2_3..56","C.GEV3_1..57","C.GEV3_2..58","C.GEV3_3..59","C.YBR196C.A1_1..60","C.MEDIA..61","C.MEDIA..62","C.YBR196C.A1_2..63","C.YBR196C.A1_3..64","C.YBR196C.A2_1..65","C.YBR196C.A2_2..66","C.YBR196C.A2_3..67","C.YBR196C.A3_1..68","C.YBR196C.A3_2..69","C.YBR196C.A3_3..70","C.YEL035C1_1..71","C.YEL035C1_2..72","C.MEDIA..73","C.MEDIA..74","C.YEL035C1_3..75","C.YEL035C2_1..76","C.YEL035C2_2..77","C.YEL035C2_3..78","C.YEL035C3_1..79","C.YEL035C3_2..80","C.YEL035C3_3..81","C.YEL035C4_1..82","C.YEL035C4_2..83","C.YEL035C4_3..84","C.MEDIA..85","C.YPR126C1_1..86","C.YPR126C1_2..87","C.YPR126C1_3..88","C.YPR126C2_1..89","C.YPR126C2_2..90","C.YPR126C2_3..91","C.YPR126C3_1..92","C.YPR126C3_2..93","C.YPR126C3_3..94","C.YPR126C4_1..95","C.YPR126C4_2..96","C.YPR126C4_3..97"
"26",375,0.006,0.0172603687747584,0.0281440308824511,0.0298972139486016,0.0295466267813019,0.0260393931201609,0.0183146840194875,0.0193687711139736,0.0183146840194875,0.0130408153704,0.0235828489125,0.0487927981323624,0.00846546273535592,0.205586994900253,0.333163432099543,0.226679315574285,0.0742280700430875,0.1963846275375,0.282241280738105,0.3318167958375,0.0870744250934784,0.353350720491247,0.119926802203228,0.0295466267813019,0.0077611746964125,0.0393538037433375,0.0281440308824511,0.0190174340654589,0.0211250774209491,0.0162058248336357,0.0105777055057461,0.00846546273535592,0.0246358034480301,0.0162058248336357,0.0042381738535875,0.00740899175176319,0.0365537035101639,0.0533313411372375,0.0599575171136232,0.0487927981323624,0.0655310250969,0.0550758824472,0.0369038008705536,0.0232318140010737,0.0144477419008512,0.0077611746964125,0.00705678283002508,0.0218274234847125,0.0249867382943832,0.120616484349606,0.0985072771037625,0.0690115218216,0.0960840347050056,0.131640953469615,0.12682015053601,0.129231014988103,0.0459978698452872,0.0452989006577664,0.0470461455369069,0.0225296689574799,0.0228807540228096,0.106462255806874,0.0912344796028992,0.102313183049069,0.0630933327463611,0.0480942080064,0.0710987425460328,0.0967764935688,0.28494414405972,0.11440653157377,0.547779266664404,0.0211250774209491,0.0204226306043673,0.0957377740243809,0.147798510177946,0.160490515023713,0.0901947524935473,0.0853401630349179,0.0505388609726079,0.0564710973038592,0.1656292124568,0.123374438431189,0.00705678283002508,0.0155026682162979,0.0249867382943832,0.0940061573248704,0.1519174572744,0.108535697451919,0.0606545251132608,0.112680413120321,0.1036965331776,0.108190174239974,0.132329338216181,0.181706369350906,0.0348028518309384,0.0700552327872231
"27",390,0.006,0.0169088795653983,0.0284947169820672,0.0316497799520121,0.0295466267813019,0.0256885331102208,0.0186660717073728,0.0214762630368192,0.0190174340654589,0.0144477419008512,0.0197200828731447,0.0501896954636088,0.00740899175176319,0.205586994900253,0.353014441454846,0.245347839732079,0.0832583399545893,0.216479955280218,0.313963032093565,0.351332962359706,0.0943525225050501,0.371166073378402,0.141958937867682,0.0309488274363543,0.00740899175176319,0.0404034425245896,0.0288453783182625,0.0186660717073728,0.0207738666168744,0.0176118325734081,0.0109296555668472,0.0095217004713,0.0267410384452227,0.0165573649251,0.00388573022779919,0.00705678283002508,0.0400535870334849,0.0547270207183347,0.0603060325747875,0.0494912938974912,0.0648346549679616,0.0564710973038592,0.0383039477348544,0.0221785587848568,0.0147994095515625,0.00811333168420081,0.00846546273535587,0.0214762630368192,0.0249867382943832,0.123374438431189,0.104388085795658,0.0700552327872231,0.0995454986913216,0.134394043935762,0.129575348444288,0.136114120516591,0.0494912938974912,0.0505388609726079,0.0470461455369069,0.0232318140010737,0.0225296689574799,0.10991758939171,0.0981611618729472,0.109572146502505,0.0686635733593707,0.0508880029925376,0.0704030917028352,0.0971226917924253,0.317333276871346,0.123374438431189,0.595965242107853,0.0207738666168744,0.0200713693632,0.1036965331776,0.1519174572744,0.121995615967538,0.0915810130342125,0.0933133640625,0.0547270207183347,0.0582145952594637,0.176579254762694,0.127509063842244,0.0077611746964125,0.0155026682162979,0.0246358034480301,0.0804813661835661,0.159462317192714,0.110953797959541,0.0641381942001048,0.1175123011584,0.109572146502505,0.114751695882086,0.1450511232,0.185122466215747,0.0379539473649123,0.0710987425460328
"28",405,0.006,0.0176118325734081,0.0291960149112648,0.0334017314211576,0.0302477764333917,0.0260393931201609,0.0200713693632,0.0228807540228096,0.0225296689574799,0.0140960486776071,0.0140960486776071,0.0505388609726079,0.00811333168420081,0.242973935323624,0.38292385075013,0.266687308089931,0.0895014952055247,0.228717751853212,0.323060934062611,0.384938982340666,0.115441965278167,0.400384286966023,0.146081527512065,0.0316497799520121,0.00705678283002513,0.0397037074464768,0.0288453783182625,0.0190174340654589,0.0225296689574799,0.0176118325734081,0.0116334783848448,0.0105777055057461,0.0270918238008,0.0169088795653983,0.00459059132023681,0.0077611746964125,0.0421523592495351,0.0592604173423104,0.0616998653948127,0.0508880029925376,0.0683156024599176,0.0582145952594637,0.0386539239077541,0.0225296689574799,0.0165573649251,0.00881756787010563,0.0102257296496064,0.0225296689574799,0.0253376481750375,0.133705883287432,0.113025676466686,0.0783977229435759,0.106116611503984,0.198089579073788,0.133017648101513,0.135770142266942,0.0533313411372375,0.0529823629744152,0.0547270207183347,0.0242848436157504,0.0228807540228096,0.118892133106771,0.104388085795658,0.112335129905663,0.0728374798345023,0.0568198431044625,0.0717943042067136,0.1002375431979,0.335519786050755,0.133017648101513,0.6548526886023,0.0214762630368192,0.0207738666168744,0.109572146502505,0.168025977108142,0.131985155210666,0.103350726287361,0.0950451900645375,0.0568198431044625,0.0634416426315072,0.180681233062963,0.1450511232,0.00740899175176319,0.0162058248336357,0.0253376481750375,0.102313183049069,0.199453273213173,0.123029761727693,0.0662273047487424,0.130608235630966,0.118202256221882,0.128197901154486,0.147455149335796,0.192632416519095,0.0425020705900032,0.0981611618729472
"29",420,0.006,0.0214762630368192,0.0341023405056,0.0348028518309384,0.0344526083780433,0.0277933199991864,0.0218274234847125,0.0239338587773163,0.0242848436157504,0.0169088795653983,0.0169088795653983,0.0522843365861184,0.00811333168420081,0.262964585099537,0.401727057102646,0.278861817015524,0.0978150259242711,0.229057445576297,0.354359524399297,0.4091115741816,0.126475665334577,0.4326017578125,0.151231142658862,0.0348028518309384,0.00740899175176319,0.0414528646247613,0.0302477764333917,0.0204226306043673,0.0225296689574799,0.0179632709815752,0.0119853511821969,0.0098737279782003,0.0270918238008,0.0183146840194875,0.006,0.00811333168420081,0.0428517579761625,0.0616998653948127,0.0644864359240119,0.0536802959728128,0.0672715549359375,0.0585632256375,0.0390038759038392,0.0228807540228096,0.0172603687747584,0.00916964710867769,0.0105777055057461,0.0221785587848568,0.0256885331102208,0.14573807734121,0.120271652988058,0.0832583399545893,0.109572146502505,0.147111770668361,0.136802021557709,0.143676999153197,0.0543781357431336,0.0578659418373696,0.0533313411372375,0.0242848436157504,0.0211250774209491,0.124063734134715,0.114751695882086,0.121650862096838,0.0780503726402808,0.0606545251132608,0.0752707804361496,0.1002375431979,0.361419799785574,0.140927883471034,0.706260967555845,0.0207738666168744,0.0211250774209491,0.118547204426537,0.182389714496628,0.149515047717386,0.110263012250799,0.11129916084965,0.0596089787095401,0.0686635733593707,0.188878371719578,0.14882848595496,0.00811333168420081,0.0155026682162979,0.0253376481750375,0.0946988667448632,0.191950000105009,0.130608235630966,0.0759658104,0.143333423072588,0.135082130208324,0.137833734777351,0.166656497422091,0.206268229643331,0.0428517579761625,0.0895014952055247
"30",435,0.006,0.0193687711139736,0.0330513901687029,0.0358534358746125,0.0344526083780433,0.0284947169820672,0.0200713693632,0.0260393931201609,0.0246358034480301,0.0190174340654589,0.0501896954636088,0.0519352883201883,0.00740899175176319,0.286633119247565,0.418172964744676,0.308568985992363,0.111989826802483,0.273114418872269,0.383259715314635,0.440654312971351,0.138521451598413,0.459778980781668,0.167683632154625,0.0337520481933807,0.00670454791097042,0.0418026239345304,0.0320002193276712,0.0207738666168744,0.0228807540228096,0.0179632709815752,0.0123371982654216,0.0105777055057461,0.0277933199991864,0.0183146840194875,0.00564768696762869,0.00846546273535592,0.0456483971376561,0.0644864359240119,0.0669234940853112,0.0550758824472,0.0707509282823625,0.0596089787095401,0.0379539473649123,0.0232318140010737,0.0172603687747584,0.0095217004713,0.0109296555668472,0.0239338587773163,0.0239338587773163,0.148141853215038,0.127509063842244,0.0884614500462528,0.117857288472579,0.153289875919411,0.144707619189189,0.154319006277538,0.0603060325747875,0.0571685657800968,0.0589118329917063,0.0235828489125,0.0228807540228096,0.1312967329728,0.117167294259117,0.131985155210666,0.0829112940024,0.0655310250969,0.0777030004459125,0.102659051243323,0.384267286608641,0.157405458817133,0.748740450737363,0.0200713693632,0.0204226306043673,0.12854229136343,0.202520724085402,0.153975980272529,0.120616484349606,0.108190174239974,0.0627450001003464,0.0693594478668333,0.200475888864986,0.169737453106022,0.0095217004713,0.0165573649251,0.0253376481750375,0.101275455534632,0.205586994900253,0.138865282472018,0.0787450513760256,0.151574308757907,0.142989828923959,0.151574308757907,0.177263077927999,0.219541036879582,0.0466967440246848,0.0946988667448632
"31",450,0.006,0.0232318140010737,0.0344526083780433,0.0383039477348544,0.0358534358746125,0.0309488274363543,0.0242848436157504,0.0253376481750375,0.0256885331102208,0.0211250774209491,0.0214762630368192,0.0533313411372375,0.00846546273535592,0.313288888821337,0.447029121141074,0.323060934062611,0.128197901154486,0.2846063201433,0.386953982689687,0.464141005804339,0.1484851784673,0.49871203047262,0.185805497738697,0.0365537035101639,0.0077611746964125,0.0428517579761625,0.0344526083780433,0.0225296689574799,0.0235828489125,0.0193687711139736,0.0151510516499688,0.0116334783848448,0.0284947169820672,0.0186660717073728,0.00494298264797492,0.0095217004713,0.0487927981323624,0.0676195932684288,0.0690115218216,0.0564710973038592,0.0714465345140739,0.0610029947492709,0.0390038759038392,0.0242848436157504,0.0176118325734081,0.0116334783848448,0.0123371982654216,0.0253376481750375,0.0253376481750375,0.163574189643343,0.137145944389633,0.0985072771037625,0.125097533734754,0.160147799496979,0.14882848595496,0.152946797530847,0.0665754106963221,0.0641381942001048,0.0641381942001048,0.0246358034480301,0.0228807540228096,0.1450511232,0.130608235630966,0.137145944389633,0.0877679802192552,0.0683156024599176,0.0804813661835661,0.110263012250799,0.421193142430925,0.166314085819826,0.80466400090621,0.0207738666168744,0.0207738666168744,0.142989828923959,0.211375672264039,0.243313100847514,0.128197901154486,0.1209612963081,0.0697073515152984,0.0763132923531513,0.214778874461203,0.178288692235525,0.0105777055057461,0.0165573649251,0.0260393931201609,0.1071534837357,0.222601020344158,0.150887958957037,0.0846463080890625,0.170764140417188,0.155005006045596,0.164259264530381,0.186488467022559,0.224980257718615,0.0515862166461,0.100929505318502
"32",465,0.006,0.0232318140010737,0.0351530708845131,0.0397037074464768,0.0386539239077541,0.0309488274363543,0.0256885331102208,0.0277933199991864,0.0295466267813019,0.0218274234847125,0.0239338587773163,0.0540292275013689,0.0077611746964125,0.346960447201088,0.478235230903313,0.369149928033945,0.142646216687084,0.302835499553587,0.410789718009862,0.497704732887379,0.174869414641804,0.551817177972412,0.19706665280855,0.0365537035101639,0.006,0.0449493803853903,0.0341023405056,0.0218274234847125,0.0235828489125,0.0190174340654589,0.0140960486776071,0.00916964710867769,0.0288453783182625,0.0186660717073728,0.00564768696762869,0.00881756787010558,0.0512371215436257,0.0724897768467,0.0697073515152984,0.0571685657800968,0.0728374798345023,0.0613514415030456,0.0411030813,0.0256885331102208,0.0172603687747584,0.0102257296496064,0.0126890196547467,0.0260393931201609,0.0246358034480301,0.169737453106022,0.149515047717386,0.101275455534632,0.129231014988103,0.165286750655583,0.1553479798491,0.157405458817133,0.0683156024599176,0.0735328192468641,0.0665754106963221,0.0239338587773163,0.0218274234847125,0.153975980272529,0.133361775021785,0.147111770668361,0.0960840347050056,0.0728374798345023,0.0853401630349179,0.111644503790555,0.459778980781668,0.181022960995163,0.8685174399501,0.0207738666168744,0.0207738666168744,0.14436409719127,0.228717751853212,0.177604965402338,0.138865282472018,0.1244083531752,0.0707509282823625,0.0790923579578577,0.224980257718615,0.186829928375402,0.0112815798531375,0.0165573649251,0.0253376481750375,0.116822267754502,0.248399138080595,0.16323162689807,0.0926204867959296,0.180681233062963,0.169737453106022,0.17999772958877,0.205586994900253,0.241617151410773,0.0540292275013689,0.11129916084965
"33",480,0.006,0.0249867382943832,0.0379539473649123,0.0449493803853903,0.0425020705900032,0.0327010244157888,0.0246358034480301,0.0312993159949824,0.0309488274363543,0.0246358034480301,0.0197200828731447,0.0543781357431336,0.00811333168420076,0.3822521103,0.517856799085363,0.396355710726434,0.147455149335796,0.343259845525555,0.45004877078525,0.537352019296586,0.187854219520313,0.582470531034317,0.21273712052239,0.0372538739529897,0.00670454791097037,0.0473955233577816,0.0362035818515928,0.0232318140010737,0.0263902282250856,0.0200713693632,0.0162058248336357,0.0126890196547467,0.0302477764333917,0.0207738666168744,0.00670454791097037,0.00881756787010558,0.0557735362468344,0.0745756622607168,0.0700552327872231,0.0606545251132608,0.0728374798345023,0.0623966446732353,0.0404034425245896,0.0277933199991864,0.0190174340654589,0.0126890196547467,0.0144477419008512,0.0270918238008,0.0253376481750375,0.179655954006321,0.157748311525099,0.108881200552837,0.142302586341734,0.176237319031272,0.162546450702876,0.170421927790231,0.0735328192468641,0.0770081903030451,0.0686635733593707,0.0249867382943832,0.0221785587848568,0.172132826629341,0.14882848595496,0.164601776712601,0.106116611503984,0.0752707804361496,0.0888081530232789,0.1140613474983,0.495018743151533,0.185463989767222,0.927518995122745,0.0211250774209491,0.0211250774209491,0.159119550374727,0.250093888560826,0.194338192692019,0.152260588228569,0.137145944389633,0.0742280700430875,0.0877679802192552,0.234151303849185,0.2066088254856,0.0130408153704,0.0169088795653983,0.0260393931201609,0.12854229136343,0.264656894816046,0.180339489267575,0.0978150259242711,0.19570254253561,0.184780927064045,0.201839170835465,0.222601020344158,0.257886000626928,0.0564710973038592,0.128197901154486
"34",495,0.006,0.0284947169820672,0.0439006766110656,0.0432014214282408,0.0449493803853903,0.0330513901687029,0.0284947169820672,0.0330513901687029,0.0334017314211576,0.0249867382943832,0.0561223283580591,0.0547270207183347,0.00740899175176319,0.39971288568791,0.545760646098814,0.411125340430433,0.161861206766634,0.356713209107251,0.483940943597165,0.577750566300698,0.192632416519095,0.6378967016328,0.226679315574285,0.0397037074464768,0.00740899175176319,0.0491420577999171,0.0393538037433375,0.0228807540228096,0.0253376481750375,0.0207738666168744,0.0140960486776071,0.0119853511821969,0.0312993159949824,0.0204226306043673,0.00635228697437131,0.00881756787010563,0.0582145952594637,0.0787450513760256,0.0745756622607168,0.0616998653948127,0.0738804557118792,0.0616998653948127,0.0407532739400187,0.0274425843120453,0.0193687711139736,0.0133925854326093,0.0176118325734081,0.0291960149112648,0.0246358034480301,0.190926261465775,0.165286750655583,0.118547204426537,0.1553479798491,0.183414614050406,0.1656292124568,0.17555339916975,0.0745756622607168,0.0766607523140904,0.0735328192468641,0.0249867382943832,0.0207738666168744,0.1724749572096,0.153632936826563,0.167341270569263,0.108881200552837,0.0808285638157272,0.0926204867959296,0.119581931974889,0.530627625046274,0.2066088254856,0.991645135873709,0.0218274234847125,0.0204226306043673,0.169737453106022,0.264656894816046,0.194679302683463,0.157405458817133,0.153289875919411,0.0815228939125248,0.0915810130342125,0.2541600973824,0.221241162321467,0.0130408153704,0.0158542592707776,0.0253376481750375,0.131640953469615,0.279875760394157,0.1929736019832,0.105425262120113,0.2134177608,0.205586994900253,0.210694863959654,0.238902994654688,0.269055634960147,0.0655310250969,0.130608235630966
"35",510,0.006,0.0288453783182625,0.0428517579761625,0.0487927981323624,0.0445998363003,0.0355032655589952,0.0327010244157888,0.0330513901687029,0.0376039227777,0.0298972139486016,0.0397037074464768,0.0564710973038592,0.00846546273535592,0.436628073589106,0.597653073407397,0.432937287897996,0.1827313634163,0.395348501480235,0.516848858920221,0.610488255647211,0.203883655923782,0.696703467447608,0.2507717064543,0.0411030813,0.00705678283002513,0.0529823629744152,0.0379539473649123,0.0246358034480301,0.0274425843120453,0.0207738666168744,0.0169088795653983,0.0123371982654216,0.0312993159949824,0.0225296689574799,0.0077611746964125,0.0102257296496064,0.0634416426315072,0.0839523671162271,0.0742280700430875,0.0630933327463611,0.0770081903030451,0.0644864359240119,0.0418026239345304,0.0284947169820672,0.0197200828731447,0.0140960486776071,0.0158542592707776,0.0295466267813019,0.0249867382943832,0.207289974212738,0.181706369350906,0.123374438431189,0.158433965305905,0.190584984766958,0.176921174388194,0.181706369350906,0.0818700264176169,0.0860339321156157,0.0766607523140904,0.0256885331102208,0.0218274234847125,0.189902385519348,0.165286750655583,0.191950000105009,0.119581931974889,0.0891548347362936,0.0960840347050056,0.123719095893454,0.560569197802038,0.230076448881414,1.07224972878878,0.0221785587848568,0.0211250774209491,0.177604965402338,0.2913609874131,0.245686920691838,0.174869414641804,0.1587767664192,0.0863807845071,0.0988533716369448,0.268379023463306,0.234830267775911,0.0147994095515625,0.0162058248336357,0.0256885331102208,0.143333423072588,0.308568985992363,0.212056424397677,0.117167294259117,0.233132762752846,0.2236207733511,0.239581607864563,0.251788345623116,0.281565467161491,0.0697073515152984,0.144707619189189
"36",525,0.006,0.0305983142559,0.0425020705900032,0.0512371215436257,0.0473955233577816,0.0369038008705536,0.0305983142559,0.0351530708845131,0.0425020705900032,0.0312993159949824,0.0246358034480301,0.0561223283580591,0.00846546273535592,0.4627988260152,0.662323134406598,0.464476553521463,0.199112371854886,0.430588560353299,0.566631012775314,0.665381030228577,0.2338118028648,0.7573374046893,0.26364154174873,0.0407532739400187,0.00635228697437131,0.0533313411372375,0.0407532739400187,0.0249867382943832,0.0291960149112648,0.0207738666168744,0.0144477419008512,0.0116334783848448,0.0330513901687029,0.0232318140010737,0.00670454791097042,0.0095217004713,0.0676195932684288,0.0881147257849875,0.0759658104,0.0644864359240119,0.0783977229435759,0.0655310250969,0.0449493803853903,0.0284947169820672,0.0200713693632,0.0133925854326093,0.0176118325734081,0.0320002193276712,0.0249867382943832,0.217500438738566,0.200135031697995,0.130608235630966,0.169737453106022,0.267025672574806,0.183756215805296,0.191950000105009,0.0867276154929783,0.0953914924843008,0.0836053643191224,0.0242848436157504,0.0218274234847125,0.204565034835871,0.182048049814906,0.1963846275375,0.130608235630966,0.0943525225050501,0.100583534546334,0.12888666263456,0.595290173131855,0.245686920691838,1.15237892152689,0.0207738666168744,0.0204226306043673,0.19536147758503,0.31868115773091,0.238902994654688,0.180681233062963,0.1758953671737,0.0936597711840963,0.1071534837357,0.283592790272236,0.262964585099537,0.0147994095515625,0.0165573649251,0.0253376481750375,0.16151855934505,0.333836709585581,0.230076448881414,0.123719095893454,0.258224651070278,0.237884981757542,0.258563290262378,0.275143249137458,0.315985272629615,0.0745756622607168,0.157405458817133
"37",540,0.006,0.0327010244157888,0.0515862166461,0.0554247209499573,0.0540292275013689,0.0383039477348544,0.0327010244157888,0.0393538037433375,0.0463473188008875,0.0379539473649123,0.0400535870334849,0.0575172653509899,0.0095217004713,0.4829340072,0.72335870270919,0.503748962891426,0.206949407001993,0.447029121141074,0.601029425429946,0.724385864734087,0.234830267775911,0.817512406123315,0.282917055054413,0.0435510609664659,0.00846546273535587,0.0575172653509899,0.0439006766110656,0.0263902282250856,0.0309488274363543,0.0204226306043673,0.0155026682162979,0.0137443298616024,0.0330513901687029,0.0235828489125,0.00881756787010558,0.0147994095515625,0.0926204867959296,0.0985072771037625,0.0801341468019264,0.0672715549359375,0.0808285638157272,0.0669234940853112,0.0435510609664659,0.0309488274363543,0.0218274234847125,0.0151510516499688,0.0204226306043673,0.0358534358746125,0.0249867382943832,0.235848618864305,0.220561152654549,0.142646216687084,0.180339489267575,0.212056424397677,0.195020397641057,0.208311590213363,0.0933133640625,0.0981611618729472,0.0877679802192552,0.0270918238008,0.0225296689574799,0.2168201301453,0.193314772312317,0.212396779451035,0.139896665187863,0.102313183049069,0.1071534837357,0.134049972918682,0.636541505268941,0.272099864136182,1.23054058756705,0.0221785587848568,0.0207738666168744,0.211375672264039,0.350324007043913,0.249416023720481,0.202861478847342,0.186829928375402,0.101967294379688,0.1140613474983,0.307557370083238,0.2879841273384,0.0155026682162979,0.0169088795653983,0.0260393931201609,0.169395191008314,0.363772719632213,0.244330524652452,0.134049972918682,0.273114418872269,0.245008746752414,0.282241280738105,0.3048593610639,0.325755559332998,0.0818700264176169,0.176921174388194
"38",555,0.006,0.0365537035101639,0.0536802959728128,0.0592604173423104,0.0550758824472,0.0393538037433375,0.0341023405056,0.0414528646247613,0.0540292275013689,0.0393538037433375,0.0508880029925376,0.0571685657800968,0.00881756787010558,0.5165128875,0.762845551018049,0.523569218052459,0.236527456624762,0.481591456895597,0.649762706068838,0.77215160255525,0.257208665905566,0.869922086402575,0.312277614206534,0.0442502683822677,0.0077611746964125,0.0578659418373696,0.0449493803853903,0.0267410384452227,0.0320002193276712,0.0218274234847125,0.0169088795653983,0.0144477419008512,0.0365537035101639,0.0249867382943832,0.00916964710867769,0.0147994095515625,0.0759658104,0.1071534837357,0.0842993483661312,0.0672715549359375,0.0818700264176169,0.0704030917028352,0.0435510609664659,0.0320002193276712,0.0239338587773163,0.0162058248336357,0.0218274234847125,0.0376039227777,0.0256885331102208,0.251449477562726,0.231774529389823,0.156033875396198,0.190584984766958,0.225659920420013,0.203883655923782,0.218180692617487,0.0998915312529717,0.11440653157377,0.0981611618729472,0.0253376481750375,0.0218274234847125,0.225320095675988,0.208652100403793,0.224640406527668,0.14882848595496,0.105770946948473,0.111989826802483,0.204905702610938,0.697044600718375,0.295411997784554,1.30743506474113,0.0228807540228096,0.0204226306043673,0.235848618864305,0.371166073378402,0.320702750510587,0.216479955280218,0.207289974212738,0.105770946948473,0.12682015053601,0.326429143189135,0.302835499553587,0.0172603687747584,0.0158542592707776,0.0256885331102208,0.188195618998169,0.390983607140009,0.269055634960147,0.149858302032607,0.299461708384303,0.279199808132119,0.3048593610639,0.325418756606508,0.375197885143281,0.0888081530232789,0.190243692791558
"39",570,0.006,0.0397037074464768,0.0627450001003464,0.0634416426315072,0.0623966446732353,0.0421523592495351,0.0383039477348544,0.0456483971376561,0.0599575171136232,0.0432014214282408,0.0442502683822677,0.0578659418373696,0.00881756787010558,0.534662004842983,0.817512406123315,0.569325904705921,0.260256318162094,0.507443212126352,0.70148071336768,0.834574733974448,0.274128880357311,0.951050847422021,0.341577509319291,0.0463473188008875,0.0077611746964125,0.0655310250969,0.0487927981323624,0.0270918238008,0.0334017314211576,0.0218274234847125,0.0169088795653983,0.0147994095515625,0.0358534358746125,0.0277933199991864,0.0095217004713,0.0155026682162979,0.0790923579578577,0.1106084151,0.0842993483661312,0.0721420516441797,0.0836053643191224,0.0721420516441797,0.0463473188008875,0.0351530708845131,0.0246358034480301,0.0183146840194875,0.0235828489125,0.0407532739400187,0.0249867382943832,0.268717334523821,0.245347839732079,0.163574189643343,0.2100139993227,0.234151303849185,0.212056424397677,0.227358846647907,0.112335129905663,0.116822267754502,0.106462255806874,0.0267410384452227,0.0218274234847125,0.254837636992922,0.221241162321467,0.2473821459,0.159462317192714,0.120271652988058,0.123029761727693,0.149515047717386,0.733637153441757,0.312277614206534,1.40859449904402,0.0228807540228096,0.0204226306043673,0.250093888560826,0.390983607140009,0.293049068601487,0.234490792146146,0.224980257718615,0.121995615967538,0.1347380963589,0.350996649616456,0.3318167958375,0.0169088795653983,0.0155026682162979,0.0256885331102208,0.203542944746304,0.4225354047624,0.289334983889971,0.152260588228569,0.31564825213901,0.29912428129211,0.326765924359238,0.350660331184601,0.367133617222538,0.0981611618729472,0.208992596389714
"40",585,0.006,0.0473955233577816,0.0669234940853112,0.0679676091030129,0.0700552327872231,0.0442502683822677,0.0445998363003,0.0505388609726079,0.0856870582982976,0.0508880029925376,0.0449493803853903,0.0596089787095401,0.00916964710867769,0.572358229292705,0.865709351430602,0.619616636480921,0.254837636992922,0.547779266664404,0.7504589244267,0.896335278372018,0.300136536238541,1.00321410830195,0.359402814208358,0.0477448775075367,0.00846546273535587,0.0662273047487424,0.0533313411372375,0.0288453783182625,0.0348028518309384,0.0235828489125,0.0211250774209491,0.0172603687747584,0.0400535870334849,0.0281440308824511,0.0109296555668472,0.0158542592707776,0.0870744250934784,0.117857288472579,0.0898481344512,0.0749232323849949,0.0877679802192552,0.0749232323849949,0.0480942080064,0.0358534358746125,0.0260393931201609,0.0193687711139736,0.0253376481750375,0.0432014214282408,0.0256885331102208,0.292036247553638,0.269732204041145,0.17863053163483,0.224980257718615,0.250093888560826,0.226679315574285,0.241956365702035,0.11440653157377,0.124752953035137,0.114751695882086,0.0274425843120453,0.0221785587848568,0.2609334512712,0.240260171619321,0.270070472726272,0.170079698693252,0.129231014988103,0.1244083531752,0.154662014861818,0.7883851971,0.345951264507494,1.49592774339541,0.0239338587773163,0.0207738666168744,0.270746978486922,0.438641200644922,0.320365837271405,0.258224651070278,0.236188044027562,0.124063734134715,0.142646216687084,0.364108831197257,0.359066631923298,0.0162058248336357,0.0176118325734081,0.0256885331102208,0.216139766675866,0.455417101978102,0.302160810616466,0.17863053163483,0.354359524399297,0.313625964424397,0.348305941181529,0.37855726125489,0.402062743000713,0.106462255806874,0.225320095675988
